Year,Month,Day,Temp,TMax,Tmin,SLP,Humidity,PPresure,VVisiblity,VavgWindSpeed,VMWindSpeed,VGspeed,RAin,SNow,TStrom,FoG,NowCast,AQI,Raw,AQI_CATEGORY,Temp_Category
2017,12,1,21.2,27.2,16.7,1013.1,72,26.22,3.1,0,5.4,0,3,0,0,7,130.9208333,194.5416667,129.1666667,UNHEALTHY,ok
2017,12,2,22.8,28.9,17.2,1012.9,63,29.615,3.9,1.1,5.4,0,3,0,0,7,138.0958333,203.0833333,138.25,VERY UNHEALTHY,ok
2017,12,3,22.3,28.5,18,1012.5,56,31.3125,4.2,0,4.4,0,3,0,0,7,105.5666667,169.375,104.9583333,UNHEALTHY,ok
2017,12,4,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,118.3458333,186.3333333,116.0833333,UNHEALTHY,ok
2017,12,5,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,132.1125,196.7916667,134.1666667,UNHEALTHY,ok
2017,12,6,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,122.9041667,186.9166667,122.7916667,UNHEALTHY,ok
2017,12,7,23.4,28.6,16.5,1011.2,62,21.075,4.2,0,4.4,0,3,0,0,7,120.8875,186.7083333,119.4583333,UNHEALTHY,ok
2017,12,8,22.7,25.6,20.4,1012.1,69,15.1075,3.9,0,4.4,0,3,0,0,7,86.74583333,164.8333333,87.58333333,UNHEALTHY,ok
2017,12,9,21,22.8,18.7,1011.9,94,9.14,3.2,2,7.6,0,3,0,0,7,46.7,104.6666667,42.125,SENSITIVE,ok
2017,12,10,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,13.77916667,50.75,14.20833333,MODERATE GOOD,ok
2017,12,11,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,32.83333333,89.91666667,35.125,MODERATE GOOD,ok
2017,12,12,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,78.83333333,161.9166667,83.25,UNHEALTHY,ok
2017,12,13,23.7,28.7,19.2,1013.5,81,33.01,1.9,0,4.4,0,3,0,0,7,202.5791667,259.3333333,208.3333333,VERY UNHEALTHY,ok
2017,12,14,23.1,28.6,17.4,1014.7,64,33.01,3.2,0,4.4,0,3,0,0,7,206.4791667,265.5833333,203.125,VERY UNHEALTHY,ok
2017,12,15,24.1,27.2,16.2,1014.8,53,33.01,3.7,1.9,3.5,0,3,0,0,7,159.4583333,218.875,155.4166667,VERY UNHEALTHY,ok
2017,12,16,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,145.7333333,204.625,149,VERY UNHEALTHY,ok
2017,12,17,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,191.2166667,244.9583333,187.5833333,VERY UNHEALTHY,ok
2017,12,18,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,122.0166667,186.125,120.875,UNHEALTHY,ok
2017,12,19,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,130.2125,190.5833333,133.4583333,UNHEALTHY,ok
2017,12,20,20.3,25.2,15.6,1017.7,83,33.01,1.6,0,4.4,0,3,0,0,7,155.6458333,210.875,154.4166667,VERY UNHEALTHY,ok
2017,12,21,21.6,26.1,15.8,1016.6,70,33.01,2.3,0,4.4,0,3,0,0,7,154.075,209.75,154.0416667,VERY UNHEALTHY,ok
2017,12,22,20.7,27.2,16,1015.1,80,33.01,2.7,0,4.4,0,3,0,0,7,141.5541667,203.6666667,143.7083333,VERY UNHEALTHY,ok
2017,12,23,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,156.8916667,214.9583333,156.9583333,VERY UNHEALTHY,ok
2017,12,24,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,184.8333333,239.3333333,182.625,VERY UNHEALTHY,ok
2017,12,25,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,156.9208333,215.125,155.0416667,VERY UNHEALTHY,ok
2017,12,26,22.4,26.3,17.8,1012.7,68,33.01,3.2,1.5,3.5,0,3,0,0,7,159.8291667,214,162.125,VERY UNHEALTHY,ok
2017,12,27,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,175.3083333,227.9583333,176.5,VERY UNHEALTHY,ok
2017,12,28,19.1,24.6,16.2,1014.2,84,33.01,1.9,1.9,3.5,0,3,0,0,7,182.275,232.4583333,182.5,VERY UNHEALTHY,cold
2017,12,29,21.7,27,15.3,1014.2,70,33.01,2.9,0,4.4,0,3,0,0,7,165.8875,223.9583333,164.5833333,VERY UNHEALTHY,ok
2017,12,30,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,128.5583333,195.3333333,125,UNHEALTHY,ok
2017,12,31,21.6,26.5,17.1,1013.6,73.6,33.01,3,0.5,4.4,0,3,0,0,7,141.3916667,203.5,143.3333333,VERY UNHEALTHY,ok
2018,1,1,17.1,23.1,12.3,1012.5,67.5,26.665,2.4,1.3,4.6,0,0,0,0,9,148.3869565,206.6956522,150.173913,VERY UNHEALTHY,cold
2018,1,1,17.1,23.1,12.3,1012.5,67.5,23.4925,2.4,1.3,4.6,0,0,0,0,9,164.7,215,149,VERY UNHEALTHY,cold
2018,1,2,17.1,23.1,12.3,1012.5,67.5,21.90625,2.4,1.3,4.6,0,0,0,0,9,172.2291667,224.3333333,169.0416667,VERY UNHEALTHY,cold
2018,1,3,18.6,24.6,14.2,1011.8,48,21.113125,3.2,3.5,9.4,0,0,0,0,9,147.5625,203.5833333,146.1666667,VERY UNHEALTHY,cold
2018,1,4,15.7,21.8,10.5,1013.4,69,20.7165625,2.7,3.5,5.4,0,0,0,0,9,177.7333333,227.9583333,182.0833333,VERY UNHEALTHY,cold
2018,1,5,16.3,22.5,11.5,1011.5,78,20.51828125,1.9,2,3.5,0,0,0,0,9,218.08,268,75.34,VERY UNHEALTHY,cold
2018,1,8,17.1,23.1,12.3,1012.5,67.5,20.41914063,2.4,1.3,4.6,0,0,0,0,9,88.19090909,133.7272727,204.8181818,SENSITIVE,cold
2018,1,9,17.1,23.1,12.3,1012.5,67.5,20.36957031,2.4,1.3,4.6,0,0,0,0,9,198.4625,250.2083333,195.7916667,VERY UNHEALTHY,cold
2018,1,10,17.1,23.1,12.3,1012.5,67.5,20.34478516,2.4,1.3,4.6,0,0,0,0,9,213.6458333,263.7083333,218.0416667,VERY UNHEALTHY,cold
2018,1,11,17.1,23.1,12.3,1012.5,67.5,20.33239258,2.4,1.3,4.6,0,0,0,0,9,258.225,308.4583333,256.9583333,HAZARDOUS,cold
2018,1,12,17.1,23.1,12.3,1012.5,67.5,20.32619629,2.4,1.3,4.6,0,0,0,0,9,250.0166667,300.125,248.7083333,HAZARDOUS,cold
2018,1,13,15.7,20.5,11.5,1013.3,82,20.32309814,1.3,0,4.6,0,0,0,0,9,250.2125,300.4583333,253.5833333,HAZARDOUS,cold
2018,1,14,14.6,18.9,12.4,1013.8,88,20.32154907,0.8,1.5,5.4,0,0,0,0,9,283.8791667,333.875,280.5416667,HAZARDOUS,cold
2018,1,15,15.7,22.2,10.6,1012.9,82,20.32077454,1.4,0.9,3.5,0,0,0,0,9,218.8083333,268.7083333,217.9166667,VERY UNHEALTHY,cold
2018,1,16,17.1,23.1,12.3,1012.5,67.5,20.32038727,2.4,1.3,4.6,0,0,0,0,9,210.575,265.2916667,207.5833333,VERY UNHEALTHY,cold
2018,1,17,17.1,23.1,12.3,1012.5,67.5,20.32019363,2.4,1.3,4.6,0,0,0,0,9,222.3208333,272.5,221.875,VERY UNHEALTHY,cold
2018,1,18,17.1,23.1,12.3,1012.5,67.5,20.32009682,2.4,1.3,4.6,0,0,0,0,9,164.9541667,222.4583333,160.5833333,VERY UNHEALTHY,cold
2018,1,19,17.1,23.1,12.3,1012.5,67.5,20.32004841,2.4,1.3,4.6,0,0,0,0,9,155.3375,214.125,156.375,VERY UNHEALTHY,cold
2018,1,20,17.1,23.1,12.3,1012.5,67.5,20.3200242,2.4,1.3,4.6,0,0,0,0,9,152.9333333,213.375,153.5416667,VERY UNHEALTHY,cold
2018,1,21,17.1,23.1,12.3,1012.5,67.5,20.3200121,2.4,1.3,4.6,0,0,0,0,9,209.325,263.6666667,211.9583333,VERY UNHEALTHY,cold
2018,1,22,17.1,23.1,12.3,1012.5,67.5,20.32000605,2.4,1.3,4.6,0,0,0,0,9,225.2416667,276.0416667,220.4583333,VERY UNHEALTHY,cold
2018,1,23,17.1,23.1,12.3,1012.5,67.5,20.32000303,2.4,1.3,4.6,0,0,0,0,9,200.5,254.125,200.2083333,VERY UNHEALTHY,cold
2018,1,24,17.1,23.1,12.3,1012.5,67.5,20.32000151,2.4,1.3,4.6,0,0,0,0,9,232.5375,287.1666667,235.125,VERY UNHEALTHY,cold
2018,1,25,17.1,23.1,12.3,1012.5,67.5,20.32000076,2.4,1.3,4.6,0,0,0,0,9,199.9041667,254.0416667,194.125,VERY UNHEALTHY,cold
2018,1,26,20.3,25.7,13.8,1011.2,47,16.42500038,3.5,0,4.6,0,0,0,0,9,127.35,189.75,126.5833333,UNHEALTHY,ok
2018,1,27,17.1,22.3,13,1012.3,63,8.212500189,3.4,2.4,5.4,0,0,0,0,9,153.6125,209.125,153.7083333,VERY UNHEALTHY,cold
2018,1,28,17.1,24.2,11.5,1013.3,57,4.106250095,2.9,1.5,5.4,0,0,0,0,9,171.7958333,226.7083333,176.6666667,VERY UNHEALTHY,cold
2018,1,29,17.1,23.1,12.3,1012.5,67.5,2.053125047,2.4,1.3,4.6,0,0,0,0,9,230.3291667,284.3333333,233.9583333,VERY UNHEALTHY,cold
2018,1,30,17.1,23.1,12.3,1012.5,67.5,1.026562524,2.4,1.3,4.6,0,0,0,0,9,281.1333333,321,276.9583333,HAZARDOUS,cold
2018,1,31,17.1,23.1,12.3,1012.5,67.5,9.148281262,2.4,1.3,4.6,0,0,0,0,9,210.4708333,265.0416667,157.5833333,VERY UNHEALTHY,cold
2018,2,1,20.7,25.5,14.4,1011.2,59,13.20914063,2.6,0.7,3.5,0,1,0,1,4,188.0333333,239.375,194.625,VERY UNHEALTHY,ok
2018,2,2,20.8,25.8,17.6,1011.8,73,15.23957032,1.3,0,5.6,0,1,0,1,4,288.6041667,336.125,285.7083333,HAZARDOUS,ok
2018,2,3,20.1,25.5,16,1012.5,79,7.619785158,1.1,0,5.6,0,1,0,1,4,278.8666667,327.0416667,284.7083333,HAZARDOUS,ok
2018,2,4,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,226.3458333,280,216.125,VERY UNHEALTHY,ok
2018,2,5,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,126.7041667,193.0416667,133.4583333,UNHEALTHY,ok
2018,2,6,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,233.3166667,284,228,VERY UNHEALTHY,ok
2018,2,7,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,283.15,322.125,281,HAZARDOUS,ok
2018,2,8,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,112.7041667,180.5416667,109.8333333,UNHEALTHY,ok
2018,2,9,23.1,28.6,17.6,1011.4,54,20.32,3.2,0.9,3.5,0,1,0,1,4,121.5333333,189.5833333,125,UNHEALTHY,ok
2018,2,10,23.6,28.5,20.4,1014.3,46,20.32,2.7,1.9,3.5,0,1,0,1,4,115.1333333,182.2916667,114.0416667,UNHEALTHY,ok
2018,2,11,22.2,27.8,18.2,1016.2,36,20.32,3.4,0.7,5.4,0,1,0,1,4,109.7833333,179.125,109,UNHEALTHY,ok
2018,2,12,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,144.875,204.2083333,145.6666667,VERY UNHEALTHY,ok
2018,2,13,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,133.7041667,193.6666667,132,UNHEALTHY,ok
2018,2,14,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,107.6458333,178.125,107.5,UNHEALTHY,ok
2018,2,15,22.3,27.8,17.8,1017.2,47,20.32,4.3,2.2,5.4,0,1,0,1,4,123.2083333,191.3333333,123.3333333,UNHEALTHY,ok
2018,2,16,22.4,28.2,16.8,1014.8,47,20.32,4.2,2.6,5.4,0,1,0,1,4,126.9125,192.7916667,127.0833333,UNHEALTHY,ok
2018,2,17,22.3,28.3,16.1,1011,56,20.32,4,1.1,5.4,0,1,0,1,4,154.4166667,213.75,157.0833333,VERY UNHEALTHY,ok
2018,2,18,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,210.9333333,266.8333333,210.7916667,VERY UNHEALTHY,ok
2018,2,19,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,168.0125,222.7083333,166.7083333,VERY UNHEALTHY,ok
2018,2,20,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,208.6125,264,215.0416667,VERY UNHEALTHY,ok
2018,2,21,24.8,31.1,19.3,1009.6,62,20.32,3.5,1.1,5.4,0,1,0,1,4,173.5916667,226.75,172.625,VERY UNHEALTHY,ok
2018,2,22,25,31,20,1009.2,58,20.32,3.9,0.9,3.5,0,1,0,1,4,166.6,224.125,166,VERY UNHEALTHY,great
2018,2,23,25.3,31.6,19.3,1010.4,66,20.32,3.5,0.6,3.5,0,1,0,1,4,160.1791667,215.5416667,162.7083333,VERY UNHEALTHY,great
2018,2,24,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,116.225,184.1666667,115.0833333,UNHEALTHY,ok
2018,2,25,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,148.4125,212.0833333,147.2083333,VERY UNHEALTHY,ok
2018,2,26,23.4,29.2,18.3,1012.5,57,20.32,3.3,1.4,5.6,0,1,0,1,4,74.85,160.0833333,73.25,UNHEALTHY,ok
2018,2,27,25.3,31,19,1010.8,71,12.53,3.9,0.9,3.5,0,1,0,1,4,107.2041667,177.5833333,107.9166667,UNHEALTHY,great
2018,2,28,25.8,31.8,20.4,1010.3,57,12.53,4.3,1.3,3.5,0,1,0,1,4,99.28333333,173.6666667,100.4166667,UNHEALTHY,great
2018,3,1,25.9,31.5,20.4,1009.7,58,12.53,3.7,0.7,5.4,0,2,0,0,0,125.0833333,188.2916667,127.2916667,UNHEALTHY,great
2018,3,2,26.7,32.6,20.8,1007.8,56,12.53,3.9,1.9,9.4,0,2,0,0,0,162.8875,221.4166667,163.5416667,VERY UNHEALTHY,great
2018,3,3,27.4,33.8,22,1005.6,63,12.53,3.7,2.8,5.4,0,2,0,0,0,87.31666667,168.4583333,84,UNHEALTHY,great
2018,3,4,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,84.92916667,166.2083333,85,UNHEALTHY,great
2018,3,5,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,76.05,160.125,75.70833333,UNHEALTHY,great
2018,3,6,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,105.6666667,179.7916667,110.0833333,UNHEALTHY,great
2018,3,7,26.2,32.3,19.6,1011.6,35,17.27,4.7,2.8,5.4,0,2,0,0,0,108.5666667,181.9166667,105.0416667,UNHEALTHY,great
2018,3,8,26.5,32,17.5,1011.4,39,17.27,4.5,1.9,5.4,0,2,0,0,0,101.675,175.2916667,102.0833333,UNHEALTHY,great
2018,3,9,25.6,32.2,19.8,1010.2,50,17.27,4.5,2,5.4,0,2,0,0,0,125.4,191.5833333,128.75,UNHEALTHY,great
2018,3,10,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,156.8791667,222.5416667,155.9583333,VERY UNHEALTHY,great
2018,3,11,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,211.2666667,267.4583333,213.625,VERY UNHEALTHY,great
2018,3,12,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,145.2916667,215.7916667,96.20833333,VERY UNHEALTHY,great
2018,3,13,26.5,34.2,22,1009.2,61,11.68333333,4.3,2.4,5.4,0,2,0,0,0,66.07083333,156.375,64,UNHEALTHY,great
2018,3,14,27.6,34.2,21.6,1008.3,69,9.821111111,4.5,1.9,5.4,0,2,0,0,0,120.5125,188.875,123.1666667,UNHEALTHY,great
2018,3,15,28.2,34.4,23.7,1007.8,62,0.51,4.2,1.5,5.4,0,2,0,0,0,83.925,165.625,81.16666667,UNHEALTHY,great
2018,3,16,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,62.95416667,144.7083333,64.20833333,SENSITIVE,great
2018,3,17,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,88.0125,168.3333333,89.625,UNHEALTHY,great
2018,3,18,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,123.0375,188.9166667,125.0416667,UNHEALTHY,great
2018,3,19,27.8,34.4,22.8,1010.7,55,17.27,3.7,1.5,5.4,0,2,0,0,0,138.1125,200.125,136.0416667,VERY UNHEALTHY,great
2018,3,20,27.1,34,20.5,1009.1,40,17.27,4.3,1.1,5.4,0,2,0,0,0,108.2083333,178.375,108.9583333,UNHEALTHY,great
2018,3,21,28.8,34.6,21.5,1008.5,42,17.27,4.5,2,5.4,0,2,0,0,0,106.8238095,161.0952381,106.047619,UNHEALTHY,great
2018,3,22,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,156.8625,217.7083333,155.0416667,VERY UNHEALTHY,great
2018,3,23,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,124.7208333,193.375,33,UNHEALTHY,great
2018,3,24,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,77.72272727,159.8636364,30.45454545,UNHEALTHY,great
2018,3,25,28.3,34.5,16.2,1011.1,65,1.52,4.5,1.9,3.5,0,2,0,0,0,123.7291667,190.625,125.7083333,UNHEALTHY,great
2018,3,26,27.2,33.5,23,1010,66,12.02,4.2,2.8,9.4,0,2,0,0,0,49.56363636,120.9545455,44.45454545,SENSITIVE,great
2018,3,27,27.4,33.9,22.2,1008.5,69,15.52,4.5,2,5.4,0,2,0,0,0,88.2826087,167.3478261,40.73913043,UNHEALTHY,great
2018,3,28,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,40.88571429,114.7619048,40.14285714,SENSITIVE,great
2018,3,29,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,69.4375,154.4583333,65.375,UNHEALTHY,great
2018,3,30,27.3,33.3,21.7,1009.1,56.9,17.27,4.4,2,5.7,0,2,0,0,0,5.580952381,82.19047619,44.95238095,MODERATE GOOD,great
2018,3,31,24.2,28.9,18,1009.6,68,13.72,4.8,3.7,11.1,0,2,0,0,0,45.93333333,120.4583333,75,SENSITIVE,ok
2018,4,1,27.5,34,20.5,1009.4,52,153.31,5.1,5,27.8,0,10,0,13,0,29.59,104.4,33.1,SENSITIVE,great
2018,4,2,26.1,30,21.4,1009.9,67,114.75,4,2,5.4,0,10,0,13,0,80.26666667,159.4583333,81,UNHEALTHY,great
2018,4,3,28.5,34.2,24.2,1008.3,55,152.75,5,1.3,3.5,0,10,0,13,0,69.2,127.9473684,68.15789474,SENSITIVE,great
2018,4,4,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,99.05652174,152.173913,102.2608696,UNHEALTHY,great
2018,4,5,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,88.87,156.55,81.45,UNHEALTHY,great
2018,4,6,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,3.99,85.9,4.1,MODERATE GOOD,great
2018,4,7,26.7,32,22.2,1009.5,70,6.1,4,3.1,13,0,10,0,13,0,52.22608696,128.9565217,39.2173913,SENSITIVE,great
2018,4,8,27.3,32.7,22.4,1010.8,69,5.33,4.2,0,13,0,10,0,13,0,71.44090909,147.9090909,21.36363636,SENSITIVE,great
2018,4,9,30.4,33.6,22.3,1010.5,55,114.2966667,4.5,1.1,5.4,0,10,0,13,0,86.6826087,167.173913,39.52173913,UNHEALTHY,hot
2018,4,10,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,7.205263158,83,7.105263158,MODERATE GOOD,great
2018,4,11,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,20.71,51.3,23.6,MODERATE GOOD,great
2018,4,12,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,3.9,81.61904762,14.84761905,MODERATE GOOD,great
2018,4,13,28.6,32.8,21.4,1008.2,62,186.94,5.1,2.8,5.4,0,10,0,13,0,8.622727273,85.40909091,9.681818182,MODERATE GOOD,great
2018,4,14,26.5,34.1,22,1007.4,75,42.42,4.2,4.1,14.8,0,10,0,13,0,17.08,44.45,18.8,GOOD,great
2018,4,15,27.9,34.4,21,1008,65,186.94,4.7,0,10,0,10,0,13,0,20,95.0952381,18.37142857,MODERATE GOOD,great
2018,4,16,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,21.81363636,95.72727273,171.5,MODERATE GOOD,great
2018,4,17,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,61.79583333,141.6666667,69,SENSITIVE,great
2018,4,18,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,79.67826087,156.5217391,34.39130435,UNHEALTHY,great
2018,4,19,27.2,32.4,21.2,1005.6,74,2.03,5.1,6.3,25.9,0,10,0,13,0,11.625,56.4,14.7,MODERATE GOOD,great
2018,4,20,28.6,35,22.5,1005.5,72,16.76,6,3.3,7.6,0,10,0,13,0,66.07391304,139.4347826,22.08695652,SENSITIVE,great
2018,4,21,26.9,33.1,23.2,1005.2,83,12.19,4.5,4.3,13,0,10,0,13,0,19.74347826,95.17391304,18.60869565,MODERATE GOOD,great
2018,4,22,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,54.83333333,139.0666667,22.68666667,SENSITIVE,great
2018,4,23,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,25.28571429,63.5,6.714285714,MODERATE GOOD,great
2018,4,24,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,88.69444444,168.7222222,15.6,UNHEALTHY,great
2018,4,25,26.6,34.1,21.4,1006.5,66,25.65,4.8,3.5,5.4,0,10,0,13,0,66.97777778,3.222222222,47.11111111,GOOD,great
2018,4,26,26.8,33.8,20.3,1007.6,62,32,4,7,14.8,0,10,0,13,0,47.57083333,129.0416667,49.04166667,SENSITIVE,great
2018,4,27,26.7,31,19.8,1009.1,68,181.73,5.5,2.6,7.6,0,10,0,13,0,53.27916667,129.625,55.20833333,SENSITIVE,great
2018,4,28,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,75.87083333,161,74.79166667,UNHEALTHY,great
2018,4,29,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,38.275,105.5,37.04166667,SENSITIVE,great
2018,4,30,27.4,33,22.1,1007.8,67.6,331.46,4.6,3.2,10,0,10,0,13,0,32.375,93.75,31.83333333,MODERATE GOOD,great
2018,5,1,27.7,33,21.5,1007.7,69,168.015,4.3,4.4,9.4,0,15,0,12,0,30.44166667,90.33333333,30.83333333,MODERATE GOOD,great
2018,5,2,25.2,32.8,21.4,1007.9,79,4.57,5,4.6,9.4,0,15,0,12,0,38.74583333,109.9166667,38.41666667,SENSITIVE,great
2018,5,3,27.8,32.5,20.8,1008.9,69,169.165,4.8,3.5,5.4,0,15,0,12,0,47.16666667,123.5833333,50,SENSITIVE,great
2018,5,4,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,59.5375,124.7916667,57.29166667,SENSITIVE,great
2018,5,5,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,41.57916667,114.1666667,42.75,SENSITIVE,great
2018,5,6,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,36.4625,103.5416667,34.83333333,SENSITIVE,great
2018,5,7,27.2,30,21.2,1004.7,82,4.06,4.5,4.8,9.4,0,15,0,12,0,35.43333333,101.8333333,35.83333333,SENSITIVE,great
2018,5,8,29.8,33,24.6,1004.2,80,9.14,4.5,5.9,11.1,0,15,0,12,0,36.52083333,103.875,37.08333333,SENSITIVE,great
2018,5,9,28.1,31.9,25.6,1006.4,82,14.22,4.5,4.3,11.1,0,15,0,12,0,38.38333333,108.6666667,38.04166667,SENSITIVE,great
2018,5,10,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,28.35416667,86.375,27.5,MODERATE GOOD,great
2018,5,11,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,26,80.58333333,26.91666667,MODERATE GOOD,great
2018,5,12,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,45.425,118,47.20833333,SENSITIVE,great
2018,5,13,27.6,32.8,23.5,1007,75,42.42,4.5,4.4,7.6,0,15,0,12,0,74.22083333,141.5833333,72.79166667,SENSITIVE,great
2018,5,14,27.3,32.5,22.4,1007.3,75,21.335,4.3,0.6,3.5,0,15,0,12,0,45.35833333,116,47.20833333,SENSITIVE,great
2018,5,15,28.8,34.6,23,1005.7,73,0.25,4.3,3.5,9.4,0,15,0,12,0,67.04583333,147.4583333,65.41666667,SENSITIVE,great
2018,5,16,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,58.54583333,133.4583333,60.45833333,SENSITIVE,great
2018,5,17,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,55.28333333,133.4583333,54.33333333,SENSITIVE,great
2018,5,18,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,13.58571429,66.28571429,24.27142857,MODERATE GOOD,great
2018,5,19,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,39.03333333,104.8333333,39.625,SENSITIVE,great
2018,5,20,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,44.04583333,114.1666667,44.70833333,SENSITIVE,great
2018,5,21,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,50.62916667,128.3333333,48.875,SENSITIVE,great
2018,5,22,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,53.70416667,129.75,54.625,SENSITIVE,great
2018,5,23,26.2,29.4,25.6,1005.1,91,52.07,4.7,4.1,9.4,0,15,0,12,0,40.51666667,113.6666667,39.25,SENSITIVE,great
